step,mean,std
25088,0.18580175884896546,0.0205436749389497
25216,0.1886680792379769,0.021808518423509837
25344,0.19367927275768254,0.02571651454780506
25472,0.19786296846489743,0.029008167712910017
25600,0.2022487014181171,0.032909825725921577
25728,0.20616715096679736,0.035761274673490655
25856,0.20997360275944366,0.0385859400572942
25984,0.2138726831748709,0.042686166367289766
26112,0.21696224473003858,0.04677570351941707
26240,0.21895050419143502,0.04996673119520563
26368,0.22117315053548334,0.05310141500661784
26496,0.2230717725720508,0.055313096372896026
26624,0.22508912847355284,0.05748273538950621
26752,0.2282949930655756,0.059692787328754535
26880,0.23076071285144772,0.06030543085540414
27008,0.2330601319819276,0.06063392687980762
27136,0.23584938527416655,0.061702076565504485
27264,0.23803494681001452,0.06300196990709309
27392,0.23951335444021854,0.06541062243654944
27520,0.2406993051605755,0.0684623588313723
27648,0.24111650671330428,0.07204965010140373
27776,0.24189691250922518,0.07554785849208659
27904,0.24226585370393494,0.07857301158763845
28032,0.24451684793609496,0.0822008893819393
28160,0.24641375276855032,0.08565066730545212
28288,0.24812238132853998,0.08844515780761822
28416,0.2506965059391134,0.09197228214204826
28544,0.2535713928973926,0.09463397954001515
28672,0.25636680399560086,0.09679236909737651
28800,0.25927143271546244,0.09864206454389816
28928,0.2630359822080888,0.10111125040714498
29056,0.26654273533884726,0.1025820915610753
29184,0.2701160006170912,0.10340768513573087
29312,0.2743012006534762,0.10458342118987712
29440,0.2769884193202439,0.10447632416561813
29568,0.2808944260698055,0.10576937764510966
29696,0.2854069245883098,0.10748368110639316
29824,0.2895346274797152,0.10926525754787289
29952,0.2932423943356102,0.11126561791554691
30080,0.29696296086799223,0.11454943693626123
30208,0.3009167002266392,0.11842597109767347
30336,0.30330696104783644,0.12054866529040871
30464,0.30490238736317565,0.12196040182667924
30592,0.3077449408517192,0.1232225035464634
30720,0.312316621653142,0.12666286758434275
30848,0.3169679007953574,0.131848576453817
30976,0.32161186072699677,0.13626698809132104
31104,0.3258982109497148,0.1415564864361478
31232,0.32946429508175795,0.1463675690428744
31360,0.33164398257841066,0.14975320344648504
31488,0.333385312516719,0.15223299272873167
31616,0.33394263342305563,0.15166467964618494
31744,0.3354146140390819,0.15296364571095897
31872,0.3361354287279703,0.1535228120758697
32000,0.3378660603429972,0.1538458277727818
32128,0.3404640468911513,0.15632643815706537
32256,0.34196427698063425,0.15803206984631882
32384,0.34417369489727845,0.1597765386518258
32512,0.3481171480305957,0.16393009855254637
32640,0.351537447672563,0.1666017608422968
32768,0.3556516858078595,0.17080040614393288
32896,0.3595531999634626,0.17536999708137013
33024,0.36428450089016406,0.18296169812746152
33152,0.3686558242650928,0.1898103413348924
33280,0.37229068558516965,0.19851760130735166
33408,0.3761609986691419,0.20612272174636886
33536,0.3807532175484729,0.21434707998354255
33664,0.3864871447521366,0.22246775449190576
33792,0.39199569075825114,0.23190158697184948
33920,0.39801276120885165,0.23882277914447378
34048,0.4035156812205152,0.24569677101337017
34176,0.410089576087306,0.2534443656844261
34304,0.41533961949559406,0.26082423514092107
34432,0.4204525412285378,0.2684663068737255
34560,0.4273403580724639,0.27915064395243483
34688,0.4323661528655416,0.28766232114884777
34816,0.43675610904735795,0.2951445087580154
34944,0.4423076540193568,0.3044319200476077
35072,0.4473102175784477,0.31097495991192103
35200,0.4535053921668245,0.32011376420698945
35328,0.4594672818967935,0.33143881021547184
35456,0.4647578775252751,0.34076474924283995
35584,0.4686466582701577,0.34872390782094426
35712,0.4734559554728942,0.3580005197073076
35840,0.47896211802136057,0.3689659243205046
35968,0.4845038616065728,0.3790115100369508
36096,0.49098084483483095,0.3900647375827655
36224,0.49946061456549024,0.403585399975626
36352,0.506845263582425,0.4148325182915883
36480,0.5156775999199978,0.4289860395642907
36608,0.5256713113970446,0.4443458010205499
36736,0.5353160672032689,0.4601029199321731
36864,0.5456079185503002,0.477550555236583
36992,0.5524841014343187,0.489645157677545
37120,0.5632931753847035,0.505270307462179
37248,0.5750817078600403,0.5236376652095123
37376,0.5855125457557604,0.538990125995522
37504,0.5959282254115423,0.5534323972331615
37632,0.6062241322989591,0.5672992357688235
37760,0.6169224898632397,0.579808717220066
37888,0.6246682859980688,0.5880025513785265
38016,0.6309062435125392,0.5943086657163269
38144,0.6375915381869495,0.6010380426793693
38272,0.6434876129057702,0.6093974830076896
38400,0.6486465296916855,0.6164114049259931
38528,0.6554919132348686,0.626245298567207
38656,0.6613825669083269,0.6340633949424086
38784,0.667112728199788,0.640586204574993
38912,0.6732840746196248,0.650270891041534
39040,0.679057614690991,0.6594919102274525
39168,0.6869684311835885,0.6724386531462283
39296,0.6925079203025084,0.6796113458643896
39424,0.7005852276999995,0.6914780558414334
39552,0.7078364752413191,0.699003629963752
39680,0.7151754276980116,0.7080150222344846
39808,0.7235747730210206,0.7202664264436895
39936,0.7302283243242467,0.73189529545944
40064,0.735244013147357,0.737170246706183
40192,0.7415109096072937,0.7477406666767102
40320,0.7507786541320285,0.7646769185702373
40448,0.7595853262411347,0.7819213661725557
40576,0.7714569088346535,0.8024590787909567
40704,0.7832962827431914,0.8234263005817886
40832,0.7955648437704239,0.8482783187716217
40960,0.8119726697833096,0.882173929940223
41088,0.8310498960014325,0.921317349577329
41216,0.8472105720010121,0.9548072810210694
41344,0.8624429978044541,0.9876173197232242
41472,0.8781870129749134,1.0226502517284708
41600,0.898545083735209,1.064542284506593
41728,0.9172563943850478,1.1018606435576488
41856,0.9394857567597784,1.1439923279454438
41984,0.9555632967245532,1.175503503895792
42112,0.9700519006667694,1.203992778305013
42240,0.9815222500051494,1.226621854288357
42368,0.9922614367348571,1.2490200926265784
42496,1.0048400329610931,1.2735464424746246
42624,1.013471900994782,1.2896874825922107
42752,1.0199950233240163,1.3018061586143426
42880,1.0254770834861549,1.3128819328221375
43008,1.0292167978163163,1.3198130595801174
43136,1.0300631686224797,1.319944763709891
43264,1.0339600526589274,1.3263046319904785
43392,1.0325158042389555,1.3232577474684362
43520,1.0318141882396383,1.3203840978795833
43648,1.0394649803946558,1.3345733805765598
43776,1.0463546376937254,1.3466267162198249
43904,1.0597368499672988,1.3696663270783371
44032,1.0701494454474343,1.3898749888779929
44160,1.0787362334143547,1.4071112590686095
44288,1.085804602549445,1.4180019999284412
44416,1.0917201745153227,1.4274350271764902
44544,1.0976691515738413,1.436053079728139
44672,1.108733790568555,1.456543528299282
44800,1.119596062808472,1.4753442362159543
44928,1.1333191775062208,1.4945549564772864
45056,1.143228969634746,1.505873112939854
45184,1.1557215102384473,1.5227348847181394
45312,1.1667877902030435,1.5360324537145968
45440,1.1747418963932559,1.5436454481804998
45568,1.1818197103013626,1.54993294993365
45696,1.184998652778022,1.548860335528722
45824,1.1929938352114555,1.5583757010159012
45952,1.1981464905148353,1.562471144010266
46080,1.2043773818974461,1.5692619759783821
46208,1.2116251735011785,1.57664129106306
46336,1.2128228022060834,1.5756716951425167
46464,1.207604773580207,1.5594266649509485
46592,1.2001848133437807,1.5373666925113014
46720,1.1928275790292053,1.513624639129131
46848,1.181148189828428,1.485203375066407
46976,1.1677911270377908,1.4546242675384753
47104,1.1546994527588479,1.421634838821248
47232,1.1304333356120848,1.3653141473687804
47360,1.110681098082052,1.3183885725972209
47488,1.0944357342239504,1.2779639491230574
47616,1.0810842356541595,1.2429979013306687
47744,1.0627439476788059,1.1968967040907832
47872,1.041801291985215,1.1443123922101055
48000,1.0244991680388313,1.0995545507987563
48128,1.0004213535879016,1.0420826101563956
48256,0.9850585285802549,0.996877788883935
48384,0.9593899909787265,0.9336699238655555
48512,0.9387606589260651,0.8794054722383304
48640,0.9185167257511129,0.8273981612140991
48768,0.8984626200144474,0.7794567801457007
48896,0.8841640704764164,0.7384882666338214
49024,0.8728361946403236,0.7060050306605148
49152,0.8614693695058786,0.6753270392663445
49280,0.8538647263435333,0.6461633388400695
49408,0.8466563358962176,0.6202055023400098
49536,0.8423909610560232,0.5984262869833759
49664,0.840337593842853,0.5844686290641382
49792,0.8405205075352515,0.5750239638093438
49920,0.8355138449368633,0.5574888221859027
50048,0.8349749310536279,0.5477864930283466
50176,0.8324095007444053,0.5386212894195235
50304,0.8350826707646186,0.5388915769740117
50432,0.8406078137298618,0.5424390497703935
50560,0.8472833202271823,0.5498087949546032
50688,0.8547190627545903,0.5580638423999397
50816,0.8654385494368446,0.5728116051832906
50944,0.8765215311547713,0.5869428885906093
51072,0.8859721845870718,0.5990055117133163
51200,0.8925849388055682,0.6108410840305606
51328,0.8991607547065396,0.6226727314634092
51456,0.9076361701857707,0.6347102436973244
51584,0.9143509098962856,0.6478151939062805
51712,0.9203965500955309,0.6620468173366897
51840,0.9254268913785464,0.6765568843876525
51968,0.9341890638492376,0.697789972613697
52096,0.9433047013092626,0.7190705613784492
52224,0.9522691894190809,0.7412181929692859
52352,0.9667299269959039,0.7689434551084
52480,0.9782038836356004,0.7930393881565814
52608,0.9907349710538587,0.8150104891746499
52736,1.0002439352515748,0.8294566063506517
52864,1.0151205936071177,0.8532586153635926
52992,1.03167646871481,0.8792226698299692
53120,1.0462792408665278,0.9040715035961646
53248,1.0567989578714192,0.9198853086560731
53376,1.0705012069383946,0.9392911170559352
53504,1.0887637804750336,0.9648744806674424
53632,1.1053603097978408,0.9898396819191468
53760,1.1205190605824886,1.0137246245494753
53888,1.1337450315673991,1.0341210420805151
54016,1.1601246485712,1.0741289299173706
54144,1.174706145367184,1.0901808120860506
54272,1.1902685959935038,1.1080187988726244
54400,1.2055900023460262,1.1225032675969726
54528,1.216049322204579,1.1316563165655025
54656,1.2203808012448458,1.1265541652867053
54784,1.2344268498734934,1.1395233219510943
54912,1.2469061422823724,1.1510166610407198
55040,1.2584465438829886,1.158376936209927
55168,1.2560264102370515,1.1418933877116246
55296,1.2500299776085544,1.1195131049926363
55424,1.2419779330308316,1.0907184429532355
55552,1.2320572461031691,1.0554506550988214
55680,1.2288328315110397,1.0298248674856136
55808,1.2259220125275538,1.0064228784863019
55936,1.225190196131471,0.9907862324738218
56064,1.2257095673586753,0.9825960664189405
56192,1.2280654629389398,0.977443854012546
56320,1.2242873913071515,0.9659018924100351
56448,1.2180399039257235,0.9509469495153221
56576,1.2097007814087835,0.9368575323634678
56704,1.2023132296236962,0.9259314915885689
56832,1.1972850801108001,0.9218664084206428
56960,1.193378967699812,0.9192201877948528
57088,1.1852164114602362,0.9103417550425607
57216,1.1786678842777771,0.905021261472921
57344,1.174392702953373,0.9027519201346521
57472,1.169095663835507,0.9019113960667139
57600,1.1667567621354422,0.9041335430657456
57728,1.1629954034916101,0.9047212047658557
57856,1.1618731451885709,0.9051780704235098
57984,1.1578451626428254,0.898811644514565
58112,1.1532769716520153,0.8916660051066955
58240,1.1460207459060534,0.8783619812278688
58368,1.1377027388134557,0.8632443994327685
58496,1.1303885249903913,0.8500703578993573
58624,1.1256479490120657,0.8445377290498152
58752,1.1219737850697369,0.8370519619480027
58880,1.1154067546984356,0.8291209227855608
59008,1.1123355142754,0.8256648283099695
59136,1.1059589060007957,0.8205735961932958
59264,1.098831646748435,0.8133022317108383
59392,1.0943063566007651,0.8093714223622331
59520,1.090833052479294,0.8051705606306085
59648,1.0845487441227903,0.7981509805483901
59776,1.0789219944939177,0.7909897120729142
59904,1.08024704509729,0.794041192437004
60032,1.0836297073283867,0.7934278689466709
60160,1.0840526108762836,0.7885481296317387
60288,1.0802535697418485,0.7784986795491295
60416,1.0783799732137054,0.772592269777317
60544,1.0805773596214334,0.7715244500148231
60672,1.0795188580910384,0.771506943715998
60800,1.0771189409957345,0.7715227196554142
60928,1.0788743014580122,0.7764895802270116
61056,1.0774883196382916,0.779363429395636
61184,1.0742968717748735,0.7775394899572378
61312,1.0727260088776145,0.7825013913490412
61440,1.080689786198378,0.8011205708881005
61568,1.094949470161641,0.8261693489838479
61696,1.1095172959261712,0.8531038057974561
61824,1.1245491019675673,0.8820646989460654
61952,1.1344383948813985,0.8998426112446277
62080,1.1390473308369957,0.9059410063710863
62208,1.1456069827451931,0.9163113521137425
62336,1.151580826150222,0.9216263491128224
62464,1.155656289533592,0.9210229214833637
62592,1.1582748714878601,0.9165360953993146
62720,1.1629956145063316,0.9148778589757962
62848,1.1674457121271873,0.912884329867919
62976,1.169663267495447,0.9103277234091747
63104,1.1719265263158893,0.9034432561953958
63232,1.172419498736361,0.8906250805105559
63360,1.1708985762730186,0.8747359029160199
63488,1.1709512340421184,0.8606245163591904
63616,1.1745313346172868,0.8479367094992407
63744,1.1822119013784005,0.8383559440724568
63872,1.1887484878669206,0.8276037460952758
64000,1.1924686768963457,0.813913592506469
64128,1.1976983245131714,0.8019250346101412
64256,1.2076735224852704,0.799281164844895
64384,1.2249186776628376,0.8126725194715515
64512,1.2380960465637583,0.8207493900618799
64640,1.2529726099463878,0.8345246490633624
64768,1.2640371412802431,0.839381433108751
64896,1.270673769926368,0.835371142216769
65024,1.2793876093954226,0.8324401047209976
65152,1.2936355504374528,0.835559701183331
65280,1.3034602893425724,0.8296157245736734
65408,1.3164469658413178,0.8232498586015033
65536,1.3317744170841426,0.8251875933930719
65664,1.3448977611893735,0.8172441504720823
65792,1.3621178873945448,0.8221501405536159
65920,1.3762543804728784,0.819017111578966
66048,1.3947944036316104,0.8228522973946993
66176,1.4046009846044127,0.8153857576203378
66304,1.4108502623821957,0.812872516522769
66432,1.4187828812775822,0.8148365770554521
66560,1.4275013940246044,0.819484383016182
66688,1.4448873121246169,0.8358694379822819
66816,1.458405857622504,0.8460306564838851
66944,1.4795896307020366,0.8588740090377766
67072,1.5072172948301465,0.8706108475073265
67200,1.5355283027682243,0.8804610879265855
67328,1.5627728206340974,0.8855000701411301
67456,1.5885827530980938,0.8892589921968933
67584,1.6152545167631613,0.8890549226485219
67712,1.6309130681636632,0.8801341001957999
67840,1.6471935174485342,0.883802344500699
67968,1.6621844534950703,0.8900357262854467
68096,1.6710191796368026,0.892975594591197
68224,1.6830265088005678,0.8986093310462561
68352,1.6969769101495786,0.9166927522945785
68480,1.7081445116283454,0.9255209278771008
68608,1.717477144520448,0.9315018267539947
68736,1.7248759977150179,0.940343421068514
68864,1.7435772334842865,0.9565661680635558
68992,1.7546584795427953,0.9604962985802123
69120,1.7620257359679283,0.9626540396545027
69248,1.7682647922282795,0.9661559634791281
69376,1.7687601885049116,0.9721378341799426
69504,1.7781277052781268,0.982660646409917
69632,1.7882475673544498,0.9909975962987154
69760,1.7990282733221727,1.0037686513769482
69888,1.8031358289353943,1.0070975550734593
70016,1.8067997306573353,1.0090824766972075
70144,1.8082947573055594,1.0149107992473463
70272,1.8141303121885959,1.031375061011059
70400,1.8171658119425285,1.0450751681520776
70528,1.8175001843010725,1.0536870827767677
70656,1.8146827680617612,1.0494035456359576
70784,1.8132594357766245,1.0458829480212772
70912,1.8078588015051589,1.0346588696121182
71040,1.8109798725724335,1.0316863761268835
71168,1.8136924554246763,1.021032569496752
71296,1.8150275555190827,1.009336369010721
71424,1.813511652836877,0.9931166001330561
71552,1.8182114443443478,0.9913866502489584
71680,1.8313761451912844,1.0115583696595558
71808,1.83082784207781,1.004128039413196
71936,1.8332149082750266,0.9983461152042685
72064,1.8297532181124547,0.9751149990828171
72192,1.8300599424196835,0.9634380515037643
72320,1.8274825411965971,0.9500077788916131
72448,1.8271147939802157,0.9446633830429015
72576,1.8235580099875535,0.9350963321970305
72704,1.8178558605180763,0.915395319541733
72832,1.8134607040560837,0.8988524258767105
72960,1.8018920599545147,0.871979836435275
73088,1.79161871843103,0.8489050276979271
73216,1.7850034501818706,0.8314998001539609
73344,1.7723944710361663,0.814417483618106
73472,1.755647116667782,0.799056909822689
73600,1.746230713230115,0.7822298937976135
73728,1.7382140789891087,0.7691481025157524
73856,1.7323445647254672,0.7563419636683315
73984,1.731939663380466,0.7455690870952858
74112,1.7270699892506696,0.7254790612859953
74240,1.7233890261208855,0.7059106028962477
74368,1.7228863314849603,0.6915434307124829
74496,1.719548643097589,0.6747728828579934
74624,1.7218781013245514,0.6581268278038023
74752,1.725869287958926,0.6396479952645834
74880,1.730125517074772,0.6234480287095626
75008,1.7368792567261377,0.6126714000952198
75136,1.7369788609511727,0.6019891098856532
75264,1.7365791310054075,0.5986430455553395
75392,1.736255869547994,0.5833214025758992
75520,1.7342578987165296,0.5675834468594173
75648,1.7316561661066017,0.5557751207906022
75776,1.7257104817644946,0.5506308580749233
75904,1.7208547893239818,0.5424984237927729
76032,1.7122554617735446,0.535475172169273
76160,1.7001761537761286,0.5311917170719281
76288,1.6915121531163826,0.5248863098087941
76416,1.6832587120258709,0.5181392417921655
76544,1.677800586593679,0.5132209114602413
76672,1.6706605922745186,0.5073880919175754
76800,1.667902359449023,0.503700516865593
76928,1.6651142331169853,0.4974791506309893
77056,1.6618629831448979,0.49492214343658214
77184,1.659025794031165,0.49043124282972655
77312,1.6549757559077447,0.4844551085691275
77440,1.6474862618376842,0.479229764246548
77568,1.6374790529072807,0.4744745440384414
77696,1.6298188135734644,0.4685815632035655
77824,1.6211231654738119,0.45999663579203776
77952,1.6091667224940183,0.4414606850526489
78080,1.6001997161388442,0.43399044963663036
78208,1.5911155679035223,0.4299454161564009
78336,1.5817942606883082,0.43100226477385206
78464,1.5707347576176431,0.4271806141111995
78592,1.564542146692873,0.42279153280267606
78720,1.555620006069214,0.414151976993081
78848,1.5490665124286913,0.40841007499127757
78976,1.5439158308968193,0.4082996322968352
79104,1.5350917711054743,0.40139299753307817
79232,1.5272691288656137,0.39324344087081237
79360,1.5191680702771961,0.38922365872030806
79488,1.506157305958399,0.3776571189648024
79616,1.4983307545921698,0.3679264049812316
79744,1.4992518814116984,0.3619727016259485
79872,1.5007066476299098,0.3621984203372131
80000,1.5011271770557433,0.36188028991324406
80128,1.4986805429455212,0.36275394297761404
80256,1.5012569997546161,0.3700446056964446
80384,1.5019720457754058,0.37279907903270637
80512,1.5008295057562284,0.37754258880703917
80640,1.5001843915974298,0.38310597911110655
80768,1.5038207242494739,0.38786605151250675
80896,1.5026311009292832,0.38852713349765194
81024,1.5033921102474408,0.3950913747687737
81152,1.501716130457494,0.4037996663644836
81280,1.5006325994529797,0.4166179890779751
81408,1.5052824970492429,0.43175679517211024
81536,1.51677598535492,0.438683529460419
81664,1.5290791678682256,0.45077200095377346
81792,1.542529024682144,0.4603532646364722
81920,1.5550930940125829,0.46090366026244745
82048,1.5653142036559464,0.45413011869476244
82176,1.5741207049616115,0.4519942041236807
82304,1.583819657005742,0.4460339495212725
82432,1.5968123759053086,0.44388531914544094
82560,1.6099686903197212,0.44376727277149136
82688,1.6201131984663852,0.4390949813590329
82816,1.6284661822827577,0.4359318267146184
82944,1.637831589908911,0.42945113694256143
83072,1.6433757261750959,0.41926051863445274
83200,1.6508189274738414,0.4185769383576542
83328,1.6544345968752756,0.41175684820494507
83456,1.6581452310801752,0.40188150322646654
83584,1.6645474520934649,0.40057738702907597
83712,1.6789516597460779,0.4111181788068856
83840,1.6951176897734812,0.4165596613700141
83968,1.7197416995607666,0.4275473352839891
84096,1.7438472756193502,0.4353468687347349
84224,1.7666919858435253,0.44366211244332737
84352,1.7922485824925243,0.44580689016303626
84480,1.815966081919984,0.45064313753454194
84608,1.8420377239160821,0.4543295329644465
84736,1.8720395659294846,0.4715136302729152
84864,1.893017156983818,0.4872608818275078
84992,1.9131445094501918,0.5025486983588549
